2-theta,Intensity
 92.79000,0.04042
 92.80000,0.03880
 92.81000,0.03696
 92.82000,0.03506
 92.83000,0.03318
 92.84000,0.03143
 92.85000,0.02985
 92.86000,0.02847
 92.87000,0.02729
 92.88000,0.02633
 92.89000,0.02556
 92.90000,0.02498
 92.91000,0.02458
 92.92000,0.02433
 92.93000,0.02421
 92.94000,0.02420
 92.95000,0.02425
 92.96000,0.02428
 92.97000,0.02424
 92.98000,0.02405
 92.99000,0.02377
 93.00000,0.02341
 93.01000,0.02304
 93.02000,0.02272
 93.03000,0.02246
 93.04000,0.02229
 93.05000,0.02218
 93.06000,0.02208
 93.07000,0.02190
 93.08000,0.02161
 93.09000,0.02116
 93.10000,0.02059
 93.11000,0.01996
 93.12000,0.01932
 93.13000,0.01874
 93.14000,0.01824
 93.15000,0.01786
 93.16000,0.01759
 93.17000,0.01744
 93.18000,0.01741
 93.19000,0.01750
 93.20000,0.01770
 93.21000,0.01799
 93.22000,0.01833
 93.23000,0.01867
 93.24000,0.01895
 93.25000,0.01908
 93.26000,0.01901
 93.27000,0.01874
 93.28000,0.01829
 93.29000,0.01774
 93.30000,0.01716
 93.31000,0.01659
 93.32000,0.01607
 93.33000,0.01562
 93.34000,0.01524
 93.35000,0.01492
 93.36000,0.01467
 93.37000,0.01448
 93.38000,0.01433
 93.39000,0.01424
 93.40000,0.01418
 93.41000,0.01416
 93.42000,0.01418
 93.43000,0.01422
 93.44000,0.01431
 93.45000,0.01442
 93.46000,0.01458
 93.47000,0.01477
 93.48000,0.01500
 93.49000,0.01527
 93.50000,0.01557
 93.51000,0.01590
 93.52000,0.01623
 93.53000,0.01654
 93.54000,0.01680
 93.55000,0.01696
 93.56000,0.01699
 93.57000,0.01695
 93.58000,0.01685
 93.59000,0.01672
 93.60000,0.01660
 93.61000,0.01649
 93.62000,0.01642
 93.63000,0.01639
 93.64000,0.01639
 93.65000,0.01644
 93.66000,0.01651
 93.67000,0.01662
 93.68000,0.01676
 93.69000,0.01693
 93.70000,0.01712
 93.71000,0.01733
 93.72000,0.01756
 93.73000,0.01781
 93.74000,0.01807
 93.75000,0.01836
 93.76000,0.01867
 93.77000,0.01899
 93.78000,0.01933
 93.79000,0.01970
 93.80000,0.02008
 93.81000,0.02049
 93.82000,0.02091
 93.83000,0.02137
 93.84000,0.02185
 93.85000,0.02236
 93.86000,0.02289
 93.87000,0.02346
 93.88000,0.02407
 93.89000,0.02471
 93.90000,0.02539
 93.91000,0.02611
 93.92000,0.02688
 93.93000,0.02769
 93.94000,0.02856
 93.95000,0.02949
 93.96000,0.03049
 93.97000,0.03155
 93.98000,0.03269
 93.99000,0.03391
 94.00000,0.03523
 94.01000,0.03665
 94.02000,0.03817
 94.03000,0.03983
 94.04000,0.04163
 94.05000,0.04358
 94.06000,0.04570
 94.07000,0.04802
 94.08000,0.05056
 94.09000,0.05335
 94.10000,0.05636
 94.11000,0.05977
 94.12000,0.06354
 94.13000,0.06776
 94.14000,0.07249
 94.15000,0.07783
 94.16000,0.08391
 94.17000,0.09091
 94.18000,0.09905
 94.19000,0.10863
 94.20000,0.12006
 94.21000,0.13387
 94.22000,0.15073
 94.23000,0.17148
 94.24000,0.19709
 94.25000,0.22867
 94.26000,0.26742
 94.27000,0.31450
 94.28000,0.37096
 94.29000,0.43751
 94.30000,0.51427
 94.31000,0.60032
 94.32000,0.69304
 94.33000,0.78723
 94.34000,0.87432
 94.35000,0.94275
 94.36000,0.98050
 94.37000,0.97983
 94.38000,0.94117
 94.39000,0.87292
 94.40000,0.78724
 94.41000,0.69554
 94.42000,0.60609
 94.43000,0.52378
 94.44000,0.45115
 94.45000,0.38901
 94.46000,0.33726
 94.47000,0.29522
 94.48000,0.26195
 94.49000,0.23643
 94.50000,0.21767
 94.51000,0.20484
 94.52000,0.19732
 94.53000,0.19471
 94.54000,0.19682
 94.55000,0.20370
 94.56000,0.21553
 94.57000,0.23259
 94.58000,0.25516
 94.59000,0.28341
 94.60000,0.31726
 94.61000,0.35613
 94.62000,0.39863
 94.63000,0.44209
 94.64000,0.48225
 94.65000,0.51336
 94.66000,0.52954
 94.67000,0.52699
 94.68000,0.50593
 94.69000,0.47044
 94.70000,0.42645
 94.71000,0.37953
 94.72000,0.33372
 94.73000,0.29147
 94.74000,0.25395
 94.75000,0.22159
 94.76000,0.19430
 94.77000,0.17173
 94.78000,0.15337
 94.79000,0.13867
 94.80000,0.12703
 94.81000,0.11795
 94.82000,0.11097
 94.83000,0.10572
 94.84000,0.10193
 94.85000,0.09940
 94.86000,0.09801
 94.87000,0.09771
 94.88000,0.09851
 94.89000,0.10045
 94.90000,0.10361
 94.91000,0.10806
 94.92000,0.11389
 94.93000,0.12114
 94.94000,0.12981
 94.95000,0.13976
 94.96000,0.15066
 94.97000,0.16191
 94.98000,0.17251
 94.99000,0.18118
 95.00000,0.18658
 95.01000,0.18790
 95.02000,0.18522
 95.03000,0.17952
 95.04000,0.17217
 95.05000,0.16446
 95.06000,0.15736
 95.07000,0.15146
 95.08000,0.14709
 95.09000,0.14442
 95.10000,0.14351
 95.11000,0.14438
 95.12000,0.14705
 95.13000,0.15156
 95.14000,0.15799
 95.15000,0.16651
 95.16000,0.17739
 95.17000,0.19100
 95.18000,0.20788
 95.19000,0.22873
 95.20000,0.25440
 95.21000,0.28592
 95.22000,0.32443
 95.23000,0.37109
 95.24000,0.42702
 95.25000,0.49313
 95.26000,0.57001
 95.27000,0.65777
 95.28000,0.75569
 95.29000,0.86172
 95.30000,0.97161
 95.31000,1.07807
 95.32000,1.17049
 95.33000,1.23606
 95.34000,1.26333
 95.35000,1.24721
 95.36000,1.19178
 95.37000,1.10852
 95.38000,1.01133
 95.39000,0.91230
 95.40000,0.81992
 95.41000,0.73934
 95.42000,0.67334
 95.43000,0.62320
 95.44000,0.58943
 95.45000,0.57206
 95.46000,0.57097
 95.47000,0.58598
 95.48000,0.61689
 95.49000,0.66347
 95.50000,0.72516
 95.51000,0.80077
 95.52000,0.88802
 95.53000,0.98307
 95.54000,1.08089
 95.55000,1.17644
 95.56000,1.26635
 95.57000,1.34953
 95.58000,1.42577
 95.59000,1.49288
 95.60000,1.54521
 95.61000,1.57474
 95.62000,1.57432
 95.63000,1.54047
 95.64000,1.47413
 95.65000,1.37990
 95.66000,1.26523
 95.67000,1.13946
 95.68000,1.01201
 95.69000,0.89060
 95.70000,0.78038
 95.71000,0.68412
 95.72000,0.60274
 95.73000,0.53613
 95.74000,0.48356
 95.75000,0.44404
 95.76000,0.41650
 95.77000,0.39995
 95.78000,0.39350
 95.79000,0.39634
 95.80000,0.40769
 95.81000,0.42664
 95.82000,0.45190
 95.83000,0.48161
 95.84000,0.51320
 95.85000,0.54372
 95.86000,0.57059
 95.87000,0.59236
 95.88000,0.60865
 95.89000,0.61913
 95.90000,0.62242
 95.91000,0.61595
 95.92000,0.59723
 95.93000,0.56562
 95.94000,0.52322
 95.95000,0.47416
 95.96000,0.42289
 95.97000,0.37300
 95.98000,0.32677
 95.99000,0.28538
 96.00000,0.24919
 96.01000,0.21813
 96.02000,0.19182
 96.03000,0.16975
 96.04000,0.15137
 96.05000,0.13611
 96.06000,0.12344
 96.07000,0.11287
 96.08000,0.10401
 96.09000,0.09651
 96.10000,0.09008
 96.11000,0.08453
 96.12000,0.07967
 96.13000,0.07538
 96.14000,0.07156
 96.15000,0.06813
 96.16000,0.06504
 96.17000,0.06223
 96.18000,0.05969
 96.19000,0.05737
 96.20000,0.05525
 96.21000,0.05330
 96.22000,0.05152
 96.23000,0.04988
 96.24000,0.04837
 96.25000,0.04698
 96.26000,0.04569
 96.27000,0.04451
 96.28000,0.04342
 96.29000,0.04241
 96.30000,0.04148
 96.31000,0.04063
 96.32000,0.03984
 96.33000,0.03912
 96.34000,0.03849
 96.35000,0.03789
 96.36000,0.03734
 96.37000,0.03685
 96.38000,0.03641
 96.39000,0.03602
 96.40000,0.03568
 96.41000,0.03539
 96.42000,0.03514
 96.43000,0.03494
 96.44000,0.03479
 96.45000,0.03468
 96.46000,0.03462
 96.47000,0.03461
 96.48000,0.03465
 96.49000,0.03474
 96.50000,0.03488
 96.51000,0.03507
 96.52000,0.03532
 96.53000,0.03564
 96.54000,0.03601
 96.55000,0.03646
 96.56000,0.03695
 96.57000,0.03755
 96.58000,0.03826
 96.59000,0.03904
 96.60000,0.03992
 96.61000,0.04093
 96.62000,0.04206
 96.63000,0.04333
 96.64000,0.04477
 96.65000,0.04639
 96.66000,0.04822
 96.67000,0.05029
 96.68000,0.05266
 96.69000,0.05537
 96.70000,0.05849
 96.71000,0.06213
 96.72000,0.06640
 96.73000,0.07148
 96.74000,0.07759
 96.75000,0.08499
 96.76000,0.09403
 96.77000,0.10511
 96.78000,0.11871
 96.79000,0.13532
 96.80000,0.15548
 96.81000,0.17967
 96.82000,0.20834
 96.83000,0.24170
 96.84000,0.27971
 96.85000,0.32182
 96.86000,0.36666
 96.87000,0.41175
 96.88000,0.45318
 96.89000,0.48574
 96.90000,0.50419
 96.91000,0.50505
 96.92000,0.48826
 96.93000,0.45723
 96.94000,0.41720
 96.95000,0.37338
 96.96000,0.32976
 96.97000,0.28889
 96.98000,0.25218
 96.99000,0.22021
 97.00000,0.19309
 97.01000,0.17061
 97.02000,0.15241
 97.03000,0.13806
 97.04000,0.12709
 97.05000,0.11911
 97.06000,0.11378
 97.07000,0.11084
 97.08000,0.11014
 97.09000,0.11163
 97.10000,0.11533
 97.11000,0.12133
 97.12000,0.12975
 97.13000,0.14073
 97.14000,0.15433
 97.15000,0.17053
 97.16000,0.18911
 97.17000,0.20952
 97.18000,0.23072
 97.19000,0.25101
 97.20000,0.26802
 97.21000,0.27909
 97.22000,0.28208
 97.23000,0.27628
 97.24000,0.26279
 97.25000,0.24395
 97.26000,0.22240
 97.27000,0.20034
 97.28000,0.17929
 97.29000,0.16013
 97.30000,0.14328
 97.31000,0.12887
 97.32000,0.11684
 97.33000,0.10704
 97.34000,0.09923
 97.35000,0.09319
 97.36000,0.08866
 97.37000,0.08541
 97.38000,0.08324
 97.39000,0.08197
 97.40000,0.08144
 97.41000,0.08152
 97.42000,0.08210
 97.43000,0.08308
 97.44000,0.08443
 97.45000,0.08615
 97.46000,0.08828
 97.47000,0.09092
 97.48000,0.09415
 97.49000,0.09811
 97.50000,0.10295
 97.51000,0.10885
 97.52000,0.11604
 97.53000,0.12484
 97.54000,0.13561
 97.55000,0.14883
 97.56000,0.16505
 97.57000,0.18491
 97.58000,0.20909
 97.59000,0.23832
 97.60000,0.27326
 97.61000,0.31450
 97.62000,0.36236
 97.63000,0.41682
 97.64000,0.47717
 97.65000,0.54170
 97.66000,0.60722
 97.67000,0.66865
 97.68000,0.71934
 97.69000,0.75240
 97.70000,0.76320
 97.71000,0.75150
 97.72000,0.72174
 97.73000,0.68105
 97.74000,0.63672
 97.75000,0.59453
 97.76000,0.55826
 97.77000,0.52990
 97.78000,0.51006
 97.79000,0.49829
 97.80000,0.49338
 97.81000,0.49363
 97.82000,0.49705
 97.83000,0.50147
 97.84000,0.50456
 97.85000,0.50417
 97.86000,0.49910
 97.87000,0.48980
 97.88000,0.47838
 97.89000,0.46796
 97.90000,0.46169
 97.91000,0.46219
 97.92000,0.47136
 97.93000,0.49040
 97.94000,0.51987
 97.95000,0.55965
 97.96000,0.60881
 97.97000,0.66520
 97.98000,0.72505
 97.99000,0.78252
 98.00000,0.82997
 98.01000,0.85925
 98.02000,0.86431
 98.03000,0.84372
 98.04000,0.80132
 98.05000,0.74435
 98.06000,0.68086
 98.07000,0.61740
 98.08000,0.55849
 98.09000,0.50666
 98.10000,0.46296
 98.11000,0.42735
 98.12000,0.39912
 98.13000,0.37708
 98.14000,0.35983
 98.15000,0.34577
 98.16000,0.33321
 98.17000,0.32057
 98.18000,0.30678
 98.19000,0.29163
 98.20000,0.27577
 98.21000,0.26034
 98.22000,0.24656
 98.23000,0.23544
 98.24000,0.22766
 98.25000,0.22364
 98.26000,0.22355
 98.27000,0.22734
 98.28000,0.23472
 98.29000,0.24513
 98.30000,0.25748
 98.31000,0.27024
 98.32000,0.28131
 98.33000,0.28830
 98.34000,0.28924
 98.35000,0.28330
 98.36000,0.27118
 98.37000,0.25475
 98.38000,0.23627
 98.39000,0.21773
 98.40000,0.20056
 98.41000,0.18564
 98.42000,0.17337
 98.43000,0.16384
 98.44000,0.15686
 98.45000,0.15201
 98.46000,0.14861
 98.47000,0.14580
 98.48000,0.14262
 98.49000,0.13824
 98.50000,0.13227
 98.51000,0.12478
 98.52000,0.11625
 98.53000,0.10727
 98.54000,0.09839
 98.55000,0.08999
 98.56000,0.08230
 98.57000,0.07544
 98.58000,0.06944
 98.59000,0.06428
 98.60000,0.05990
 98.61000,0.05625
 98.62000,0.05325
 98.63000,0.05082
 98.64000,0.04890
 98.65000,0.04744
 98.66000,0.04641
 98.67000,0.04578
 98.68000,0.04554
 98.69000,0.04569
 98.70000,0.04625
 98.71000,0.04724
 98.72000,0.04866
 98.73000,0.05053
 98.74000,0.05286
 98.75000,0.05563
 98.76000,0.05880
 98.77000,0.06225
 98.78000,0.06581
 98.79000,0.06922
 98.80000,0.07217
 98.81000,0.07442
 98.82000,0.07591
 98.83000,0.07680
 98.84000,0.07748
 98.85000,0.07839
 98.86000,0.07997
 98.87000,0.08254
 98.88000,0.08632
 98.89000,0.09141
 98.90000,0.09778
 98.91000,0.10526
 98.92000,0.11347
 98.93000,0.12177
 98.94000,0.12918
 98.95000,0.13458
 98.96000,0.13692
 98.97000,0.13558
 98.98000,0.13070
 98.99000,0.12304
 99.00000,0.11369
 99.01000,0.10368
 99.02000,0.09382
 99.03000,0.08462
 99.04000,0.07635
 99.05000,0.06917
 99.06000,0.06308
 99.07000,0.05807
 99.08000,0.05406
 99.09000,0.05099
 99.10000,0.04878
 99.11000,0.04736
 99.12000,0.04669
 99.13000,0.04673
 99.14000,0.04750
 99.15000,0.04900
 99.16000,0.05128
 99.17000,0.05441
 99.18000,0.05842
 99.19000,0.06339
 99.20000,0.06933
 99.21000,0.07624
 99.22000,0.08400
 99.23000,0.09241
 99.24000,0.10108
 99.25000,0.10940
 99.26000,0.11665
 99.27000,0.12201
 99.28000,0.12485
 99.29000,0.12486
 99.30000,0.12215
 99.31000,0.11718
 99.32000,0.11056
 99.33000,0.10293
 99.34000,0.09485
 99.35000,0.08677
 99.36000,0.07906
 99.37000,0.07200
 99.38000,0.06576
 99.39000,0.06042
 99.40000,0.05601
 99.41000,0.05250
 99.42000,0.04985
 99.43000,0.04801
 99.44000,0.04692
 99.45000,0.04654
 99.46000,0.04684
 99.47000,0.04781
 99.48000,0.04939
 99.49000,0.05155
 99.50000,0.05427
 99.51000,0.05745
 99.52000,0.06096
 99.53000,0.06465
 99.54000,0.06816
 99.55000,0.07119
 99.56000,0.07347
 99.57000,0.07482
 99.58000,0.07518
 99.59000,0.07462
 99.60000,0.07328
 99.61000,0.07135
 99.62000,0.06906
 99.63000,0.06662
 99.64000,0.06417
 99.65000,0.06181
 99.66000,0.05955
 99.67000,0.05742
 99.68000,0.05550
 99.69000,0.05383
 99.70000,0.05250
 99.71000,0.05153
 99.72000,0.05094
 99.73000,0.05076
 99.74000,0.05096
 99.75000,0.05156
 99.76000,0.05254
 99.77000,0.05391
 99.78000,0.05567
 99.79000,0.05783
 99.80000,0.06040
 99.81000,0.06339
 99.82000,0.06683
 99.83000,0.07072
 99.84000,0.07505
 99.85000,0.07983
 99.86000,0.08502
 99.87000,0.09060
 99.88000,0.09656
 99.89000,0.10299
 99.90000,0.11009
 99.91000,0.11822
 99.92000,0.12784
 99.93000,0.13951
 99.94000,0.15383
 99.95000,0.17153
 99.96000,0.19330
 99.97000,0.21991
 99.98000,0.25209
 99.99000,0.29053
100.00000,0.33578
100.01000,0.38818
100.02000,0.44757
100.03000,0.51323
100.04000,0.58337
100.05000,0.65473
100.06000,0.72220
100.07000,0.77884
100.08000,0.81700
100.09000,0.83047
100.10000,0.81692
100.11000,0.77897
100.12000,0.72300
100.13000,0.65669
100.14000,0.58688
100.15000,0.51859
100.16000,0.45497
100.17000,0.39775
100.18000,0.34765
100.19000,0.30478
100.20000,0.26884
100.21000,0.23933
100.22000,0.21564
100.23000,0.19713
100.24000,0.18322
100.25000,0.17338
100.26000,0.16722
100.27000,0.16449
100.28000,0.16504
100.29000,0.16886
100.30000,0.17604
100.31000,0.18672
100.32000,0.20110
100.33000,0.21929
100.34000,0.24141
100.35000,0.26736
100.36000,0.29677
100.37000,0.32881
100.38000,0.36200
100.39000,0.39394
100.40000,0.42135
100.41000,0.44049
100.42000,0.44804
100.43000,0.44248
100.44000,0.42462
100.45000,0.39730
100.46000,0.36425
100.47000,0.32893
100.48000,0.29399
100.49000,0.26115
100.50000,0.23137
100.51000,0.20510
100.52000,0.18243
100.53000,0.16324
100.54000,0.14728
100.55000,0.13426
100.56000,0.12381
100.57000,0.11561
100.58000,0.10935
100.59000,0.10474
100.60000,0.10156
100.61000,0.09964
100.62000,0.09888
100.63000,0.09918
100.64000,0.10053
100.65000,0.10298
100.66000,0.10661
100.67000,0.11154
100.68000,0.11799
100.69000,0.12620
100.70000,0.13652
100.71000,0.14930
100.72000,0.16492
100.73000,0.18374
100.74000,0.20604
100.75000,0.23197
100.76000,0.26148
100.77000,0.29417
100.78000,0.32918
100.79000,0.36491
100.80000,0.39884
100.81000,0.42760
100.82000,0.44745
100.83000,0.45527
100.84000,0.44982
100.85000,0.43225
100.86000,0.40560
100.87000,0.37363
100.88000,0.33981
100.89000,0.30673
100.90000,0.27605
100.91000,0.24873
100.92000,0.22519
100.93000,0.20550
100.94000,0.18951
100.95000,0.17693
100.96000,0.16735
100.97000,0.16032
100.98000,0.15539
100.99000,0.15223
101.00000,0.15062
101.01000,0.15054
101.02000,0.15211
101.03000,0.15553
101.04000,0.16107
101.05000,0.16904
101.06000,0.17976
101.07000,0.19357
101.08000,0.21082
101.09000,0.23184
101.10000,0.25689
101.11000,0.28610
101.12000,0.31939
101.13000,0.35630
101.14000,0.39592
101.15000,0.43694
101.16000,0.47794
101.17000,0.51788
101.18000,0.55647
101.19000,0.59409
101.20000,0.63111
101.21000,0.66702
101.22000,0.69970
101.23000,0.72531
101.24000,0.73903
101.25000,0.73660
101.26000,0.71618
101.27000,0.67922
101.28000,0.62994
101.29000,0.57361
101.30000,0.51511
101.31000,0.45805
101.32000,0.40471
101.33000,0.35634
101.34000,0.31348
101.35000,0.27624
101.36000,0.24446
101.37000,0.21779
101.38000,0.19582
101.39000,0.17807
101.40000,0.16409
101.41000,0.15345
101.42000,0.14583
101.43000,0.14097
101.44000,0.13870
101.45000,0.13896
101.46000,0.14176
101.47000,0.14716
101.48000,0.15528
101.49000,0.16621
101.50000,0.18006
101.51000,0.19682
101.52000,0.21635
101.53000,0.23829
101.54000,0.26190
101.55000,0.28590
101.56000,0.30839
101.57000,0.32686
101.58000,0.33862
101.59000,0.34152
101.60000,0.33479
101.61000,0.31933
101.62000,0.29735
101.63000,0.27154
101.64000,0.24432
101.65000,0.21754
101.66000,0.19234
101.67000,0.16940
101.68000,0.14903
101.69000,0.13129
101.70000,0.11609
101.71000,0.10327
101.72000,0.09257
101.73000,0.08379
101.74000,0.07664
101.75000,0.07088
101.76000,0.06627
101.77000,0.06260
101.78000,0.05965
101.79000,0.05723
101.80000,0.05515
101.81000,0.05320
101.82000,0.05124
101.83000,0.04915
101.84000,0.04692
101.85000,0.04458
101.86000,0.04221
101.87000,0.03987
101.88000,0.03765
101.89000,0.03558
101.90000,0.03367
101.91000,0.03194
101.92000,0.03039
101.93000,0.02900
101.94000,0.02779
101.95000,0.02670
101.96000,0.02577
101.97000,0.02493
101.98000,0.02420
101.99000,0.02356
102.00000,0.02302
102.01000,0.02257
102.02000,0.02220
102.03000,0.02191
102.04000,0.02172
102.05000,0.02161
102.06000,0.02161
102.07000,0.02170
102.08000,0.02191
102.09000,0.02223
102.10000,0.02268
102.11000,0.02321
102.12000,0.02389
102.13000,0.02466
102.14000,0.02549
102.15000,0.02634
102.16000,0.02716
102.17000,0.02792
102.18000,0.02861
102.19000,0.02921
102.20000,0.02973
102.21000,0.03013
102.22000,0.03036
102.23000,0.03033
102.24000,0.02998
102.25000,0.02927
102.26000,0.02824
102.27000,0.02700
102.28000,0.02563
102.29000,0.02427
102.30000,0.02295
102.31000,0.02174
102.32000,0.02066
102.33000,0.01972
102.34000,0.01893
102.35000,0.01828
102.36000,0.01775
102.37000,0.01735
102.38000,0.01707
102.39000,0.01688
102.40000,0.01680
102.41000,0.01681
102.42000,0.01691
102.43000,0.01711
102.44000,0.01742
102.45000,0.01783
102.46000,0.01837
102.47000,0.01905
102.48000,0.01990
102.49000,0.02095
102.50000,0.02222
102.51000,0.02376
102.52000,0.02560
102.53000,0.02778
102.54000,0.03032
102.55000,0.03324
102.56000,0.03655
102.57000,0.04021
102.58000,0.04420
102.59000,0.04848
102.60000,0.05299
102.61000,0.05766
102.62000,0.06233
102.63000,0.06674
102.64000,0.07047
102.65000,0.07306
102.66000,0.07408
102.67000,0.07327
102.68000,0.07072
102.69000,0.06676
102.70000,0.06188
102.71000,0.05657
102.72000,0.05126
102.73000,0.04617
102.74000,0.04145
102.75000,0.03726
102.76000,0.03359
102.77000,0.03044
102.78000,0.02778
102.79000,0.02558
102.80000,0.02379
102.81000,0.02236
102.82000,0.02126
102.83000,0.02046
102.84000,0.01991
102.85000,0.01962
102.86000,0.01955
102.87000,0.01972
102.88000,0.02012
102.89000,0.02076
102.90000,0.02165
102.91000,0.02279
102.92000,0.02422
102.93000,0.02593
102.94000,0.02790
102.95000,0.03009
102.96000,0.03243
102.97000,0.03480
102.98000,0.03702
102.99000,0.03888
103.00000,0.04010
103.01000,0.04050
103.02000,0.03998
103.03000,0.03861
103.04000,0.03658
103.05000,0.03415
103.06000,0.03154
103.07000,0.02893
103.08000,0.02645
103.09000,0.02416
103.10000,0.02209
103.11000,0.02028
103.12000,0.01872
103.13000,0.01739
103.14000,0.01628
103.15000,0.01534
103.16000,0.01456
103.17000,0.01392
103.18000,0.01339
103.19000,0.01296
103.20000,0.01260
103.21000,0.01232
103.22000,0.01208
103.23000,0.01189
103.24000,0.01174
103.25000,0.01160
103.26000,0.01152
103.27000,0.01146
103.28000,0.01143
103.29000,0.01143
103.30000,0.01146
103.31000,0.01152
103.32000,0.01161
103.33000,0.01174
103.34000,0.01191
103.35000,0.01213
103.36000,0.01244
103.37000,0.01279
103.38000,0.01323
103.39000,0.01376
103.40000,0.01440
103.41000,0.01516
103.42000,0.01605
103.43000,0.01706
103.44000,0.01821
103.45000,0.01948
103.46000,0.02083
103.47000,0.02223
103.48000,0.02359
103.49000,0.02481
103.50000,0.02575
103.51000,0.02629
103.52000,0.02636
103.53000,0.02595
103.54000,0.02514
103.55000,0.02404
103.56000,0.02282
103.57000,0.02152
103.58000,0.02027
103.59000,0.01911
103.60000,0.01807
103.61000,0.01715
103.62000,0.01638
103.63000,0.01573
103.64000,0.01521
103.65000,0.01480
103.66000,0.01449
103.67000,0.01428
103.68000,0.01416
103.69000,0.01411
103.70000,0.01412
103.71000,0.01420
103.72000,0.01434
103.73000,0.01455
103.74000,0.01482
103.75000,0.01517
103.76000,0.01560
103.77000,0.01610
103.78000,0.01667
103.79000,0.01732
103.80000,0.01804
103.81000,0.01882
103.82000,0.01965
103.83000,0.02047
103.84000,0.02126
103.85000,0.02193
103.86000,0.02245
103.87000,0.02275
103.88000,0.02282
103.89000,0.02267
103.90000,0.02241
103.91000,0.02207
103.92000,0.02173
103.93000,0.02141
103.94000,0.02117
103.95000,0.02101
103.96000,0.02096
103.97000,0.02100
103.98000,0.02119
103.99000,0.02151
104.00000,0.02198
104.01000,0.02260
104.02000,0.02339
104.03000,0.02436
104.04000,0.02552
104.05000,0.02690
104.06000,0.02850
104.07000,0.03033
104.08000,0.03240
104.09000,0.03469
104.10000,0.03719
104.11000,0.03982
104.12000,0.04249
104.13000,0.04507
104.14000,0.04737
104.15000,0.04920
104.16000,0.05037
104.17000,0.05084
104.18000,0.05064
104.19000,0.04994
104.20000,0.04894
104.21000,0.04783
104.22000,0.04679
104.23000,0.04595
104.24000,0.04537
104.25000,0.04513
104.26000,0.04527
104.27000,0.04580
104.28000,0.04677
104.29000,0.04821
104.30000,0.05017
104.31000,0.05269
104.32000,0.05583
104.33000,0.05965
104.34000,0.06425
104.35000,0.06970
104.36000,0.07607
104.37000,0.08344
104.38000,0.09186
104.39000,0.10134
104.40000,0.11184
104.41000,0.12320
104.42000,0.13515
104.43000,0.14728
104.44000,0.15907
104.45000,0.16997
104.46000,0.17959
104.47000,0.18767
104.48000,0.19420
104.49000,0.19920
104.50000,0.20263
104.51000,0.20438
104.52000,0.20445
104.53000,0.20306
104.54000,0.20079
104.55000,0.19848
104.56000,0.19708
104.57000,0.19751
104.58000,0.20056
104.59000,0.20686
104.60000,0.21695
104.61000,0.23121
104.62000,0.24997
104.63000,0.27343
104.64000,0.30162
104.65000,0.33437
104.66000,0.37118
104.67000,0.41108
104.68000,0.45239
104.69000,0.49266
104.70000,0.52860
104.71000,0.55647
104.72000,0.57293
104.73000,0.57608
104.74000,0.56617
104.75000,0.54546
104.76000,0.51741
104.77000,0.48556
104.78000,0.45278
104.79000,0.42095
104.80000,0.39106
104.81000,0.36345
104.82000,0.33806
104.83000,0.31479
104.84000,0.29353
104.85000,0.27425
104.86000,0.25691
104.87000,0.24136
104.88000,0.22757
104.89000,0.21546
104.90000,0.20508
104.91000,0.19671
104.92000,0.19050
104.93000,0.18680
104.94000,0.18583
104.95000,0.18784
104.96000,0.19307
104.97000,0.20171
104.98000,0.21399
104.99000,0.23008
105.00000,0.25010
105.01000,0.27405
105.02000,0.30175
105.03000,0.33277
105.04000,0.36624
105.05000,0.40081
105.06000,0.43455
105.07000,0.46501
105.08000,0.48960
105.09000,0.50598
105.10000,0.51257
105.11000,0.50871
105.12000,0.49479
105.13000,0.47213
105.14000,0.44281
105.15000,0.40925
105.16000,0.37378
105.17000,0.33833
105.18000,0.30424
105.19000,0.27239
105.20000,0.24326
105.21000,0.21708
105.22000,0.19392
105.23000,0.17374
105.24000,0.15640
105.25000,0.14169
105.26000,0.12936
105.27000,0.11915
105.28000,0.11082
105.29000,0.10414
105.30000,0.09894
105.31000,0.09504
105.32000,0.09234
105.33000,0.09075
105.34000,0.09023
105.35000,0.09073
105.36000,0.09227
105.37000,0.09485
105.38000,0.09847
105.39000,0.10314
105.40000,0.10885
105.41000,0.11554
105.42000,0.12307
105.43000,0.13118
105.44000,0.13948
105.45000,0.14735
105.46000,0.15404
105.47000,0.15873
105.48000,0.16065
105.49000,0.15949
105.50000,0.15531
105.51000,0.14867
105.52000,0.14043
105.53000,0.13140
105.54000,0.12225
105.55000,0.11350
105.56000,0.10547
105.57000,0.09837
105.58000,0.09227
105.59000,0.08722
105.60000,0.08318
105.61000,0.08011
105.62000,0.07793
105.63000,0.07653
105.64000,0.07578
105.65000,0.07554
105.66000,0.07566
105.67000,0.07588
105.68000,0.07604
105.69000,0.07597
105.70000,0.07559
105.71000,0.07490
105.72000,0.07398
105.73000,0.07295
105.74000,0.07194
105.75000,0.07106
105.76000,0.07040
105.77000,0.07000
105.78000,0.06991
105.79000,0.07016
105.80000,0.07075
105.81000,0.07170
105.82000,0.07301
105.83000,0.07472
105.84000,0.07682
105.85000,0.07934
105.86000,0.08232
105.87000,0.08581
105.88000,0.08983
105.89000,0.09454
105.90000,0.10001
105.91000,0.10639
105.92000,0.11385
105.93000,0.12261
105.94000,0.13294
105.95000,0.14510
105.96000,0.15946
105.97000,0.17639
105.98000,0.19627
105.99000,0.21952
106.00000,0.24650
106.01000,0.27753
106.02000,0.31285
106.03000,0.35249
106.04000,0.39628
